inner_index,index,row_desc,row_id,eng,rus,LEN,RESTRICT,,
847,1359,Grapple Combo1,ME_MOV_00018,near enemy,рядом с врагом,10,14,,
848,1362,Head Stomp,ME_MOV_00019,Head Stomp,Втоптать,10,8,,
849,1365,Head Stomp1,ME_MOV_00020,in mid air,в воздухе,10,9,,
850,1368,Judo Throw,ME_MOV_00021,Judo Throw,Бросок дзюдо,10,12,,
851,1371,Judo Throw1,ME_MOV_00022,near enemy,рядом с врагом,10,14,,
852,1374,Low Attack,ME_MOV_00023,Low Attack,Нижний удар,10,11,,
853,1377,Missile Throw,ME_MOV_00024,Missile Throw,Бросок ракеты,13,13,,
854,1380,Missile Throw1,ME_MOV_00025,run with object,бег с предметом,15,15,,
855,1383,Spin Attack,ME_MOV_00026,Spin Attack,Круговой удар,11,13,,
856,1386,Spin Attack1,ME_MOV_00027,in mid-air,в воздухе,10,9,,
857,1389,Tech Attack 1,ME_MOV_00028,Tech Attack 1,Спец. атака 1,13,13,,
858,1410,Tech Attack 2,ME_MOV_00029,Tech Attack 2,Спец. атака 2,13,13,,
859,943,Menu_Characterselection_Tojoin,ME_CHA_00005,TO JOIN,ВЛИТЬСЯ,7,7,,
860,946,Menu_CharacterSelection_SelectProfile,ME_CHA_00006,Select Profile,Выбор профиля,14,13,,
861,949,Menu_Characterselection_Guest,ME_CHA_00007,Guest,Гость,5,5,,
862,839,Menu_Pausescreen_10,ME_PAU_00012,EXIT GAME,ВЫЙТИ ИЗ ИГРЫ,9,13,,
863,963,Menu_Back_Mainmenu_01,ME_MAP_00010,BACK TO MAIN MENU,ВЕРНУТЬСЯ В ГЛАВНОЕ МЕНЮ,17,24,,
864,966,Menu_Back_Mainmenu_02,ME_MAP_00011,YES,ДА,3,2,,
865,969,Menu_Back_Mainmenu_03,ME_MAP_00012,NO,НЕТ,2,3,,
866,845,Main_Pausescreen_09,ME_PAU_00013,STATUS,СТАТУС,6,6,,
867,2925,Menu_Loading,ME_LOD_00001,LOADING ...,ЗАГРУЗКА...,11,11,,
868,1121,Menu_Stagecompletionscreen_Rating_Value_ok,ME_COM_00011,ok,ок,2,2,,
869,1012,Menu_Leaderboards_Gamertag,ME_LED_00010,GAMERTAG,ТЕГ ИГРОКА,8,10,,
870,1015,Menu_Leaderboards_Pageup,ME_LED_00011,PAGE UP,СТРАНИЦА ВВЕРХ,7,14,,
871,1018,Menu_Leaderboards_Pagedown,ME_LED_00012,PAGE DOWN,СТРАНИЦА ВНИЗ,9,13,,
872,1021,Menu_Leaderboards_Difficulty,ME_LED_00013,DIFFICULTY,СЛОЖНОСТЬ,10,9,,
873,1314,AirRecovery13,ME_MOV_00037,any button while falling,жми кнопку при падении,24,22,,
874,1317,AirRecovery14,ME_MOV_00038,any button while falling,жми кнопку при падении,24,22,,
875,2928,Menu_Tips,ME_LOD_00002,TIPS:,СОВЕТЫ:,5,7,,
876,2931,Menu_Winner,ME_LOD_00003,WINNERS DON'T EAT MEAT,ПОБЕДИТЕЛИ НЕ ЕДЯТ МЯСО,22,23,,
877,2963,scene 02 Julie,ME_CPO_00002,JULIE<lf>Bleep!,ДЖУЛИ<lf>Бип!,15,13,,
878,2960,scene 03 Stacey,ME_CPO_00003,STACEY PILGRIM<lf>Status: Setting Scott Straight...Again!,СТЕЙСИ ПИЛИГРИМ<lf>Статус: Усмиряет Скотта... Снова!,57,52,,
879,2957,scene 04 Kim,ME_CPO_00004,KIM PINE<lf>Less Angry<lf>Rating: Hot!,КИМ ПАЙН<lf>Не так зла<lf>Рейтинг: Горяча!,38,42,,
880,2954,scene 04 Knives,ME_CPO_00005,KNIVES CHAU<lf>17 Years Old<lf>Rating: x2 Hot!,НАЙВЗ ЧАУ<lf>17-летка<lf>Рейтинг: x2 Горячее!,46,45,,
881,2951,scene 05 Knives,ME_CPO_00006,KNIVES CHAU<lf>Ronin Ronin Revolution Expert<lf>Alternate; Chau Down!,НАЙВЗ ЧАУ<lf>Эксперт в Ronin Ronin Revolution<lf>Иногда: УниЧАУжает!,69,68,,
882,2948,scene 05 Scott,ME_CPO_00007,SCOTT PILGRIM<lf>Girl friend kicks a**!,СКОТТ ПИЛИГРИМ<lf>Его пассия бьёт з**ы!,39,39,,
883,2945,scene 06 Wallace,ME_CPO_00008,WALLACE WELLS<lf>Scott's gay roommate,УОЛЛЕС УЭЛЛС<lf>Сосед Скотта (гей),37,34,,
884,2942,scene 08 Doberman,ME_CPO_00009,DOBERMAN<lf>GRRROOOWWWLLL!,ДОБЕРМАН<lf>РЫЧИТ!,26,18,,
885,2939,scene 08 Doberman alt1,ME_CPO_00010,DOBERMAN<lf>Status: Hungry!,ДОБЕРМАН<lf>Статус: Голоден!,27,28,,
886,2936,scene 08 Doberman alt2,ME_CPO_00011,DOBERMAN<lf>WOOOF!,ДОБЕРМАН<lf>ГАВ-ГАВ!,18,20,,
887,2966,scene 09 Lucy,ME_CPO_00001,"ZOMBIE LUCY<lf>Status: Undead<lf>""MMM...Brains""","ЗОМБИ ЛЮСИ<lf>Статус: Нежить<lf>""М-м-м... мозги""",47,48,,
888,2969,scene 13 Jason,ME_CPO_00012,JASON KIM<lf>Lives life 1/4 kilometer at a time,"ДЖЕЙСОН КИМ<lf>Живёт заездами. Волен, пока мчит",47,47,,
889,2972,scene 13 Jason Kim alt 1,ME_CPO_00013,JASON KIM<lf>Status: Lead foot,ДЖЕЙСОН КИМ<lf>Лихач,30,20,,
890,2975,scene 17 Gideon Graves,ME_CPO_00014,GIDEON GRAVES<lf>Status: Lost in the void,ГИДЕОН ГРЕЙВС<lf>Статус: Потерян в пустоте,41,42,,
891,2978,scene 01 Stephen,ME_CPO_00015,"STEPHEN STILLS<lf>""The talent""","СТИВЕН СТИЛЛЗ<lf>""Гений""",30,24,,
892,2981,scene 01 Lee,ME_CPO_00016,LEE<lf>Status: Hipster,ЛИ<lf>Статус: Хипстер,22,21,,
893,2984,scene 01 Luke,ME_CPO_00017,LUKE<lf>Rating: 4/10,ЛЮК<lf>Рейтинг: 4/10,20,20,,
894,2987,scene 01 Richard,ME_CPO_00018,RICHARD<lf>Courage: Not!,РИЧАРД<lf>Герой: Неа!,24,21,,
895,2990,scene 02 Kim,ME_CPO_00019,KIM PINE<lf>Award: Shopping frenzy!,КИМ ПАЙН<lf>Награда: Покупки до упада!,35,38,,
896,2993,scene 02 Envy,ME_CPO_00020,ENVY ADAMS<lf>Rating: 100%,ЭНВИ АДАМС<lf>Рейтинг: 100%,26,27,,
897,2996,scene 02 Ramona,ME_CPO_00021,RAMONA FLOWERS<lf>American ninja delivery girl,РАМОНА ФЛАУЭРС<lf>Американская ниндзя-курьер,46,44,,
898,2999,scene 03 Scott,ME_CPO_00022,SCOTT PILGRIM<lf><lf>Rating: Awesome,СКОТТ ПИЛИГРИМ<lf><lf>Рейтинг: Потрясный,36,40,,
899,3002,scene 03 Kim,ME_CPO_00023,KIM PINE<lf>Rating: Rocks socks!,КИМ ПАЙН<lf>Рейтинг: Чумовые носки!,32,35,,
900,3005,scene 03 Paparazzi,ME_CPO_00024,PAPARAZZI<lf>Technique: Stun flash,ПАПАРАЦЦИ<lf>Техника: Ослепление,34,32,,
901,3008,scene 04 Making out,ME_CPO_00025,Making out!,Целовашки!,11,10,,
902,3011,scene 04 Scott,ME_CPO_00026,SCOTT PILGRIM<lf>Status: Totally disturbed,СКОТТ ПИЛИГРИМ<lf>Статус: Ошарашен,42,34,,
903,3014,scene 05 Hanzo,ME_CPO_00027,HANZO<lf>Status: ?!,ХАНЗО<lf>Статус: ?!,19,19,,
904,3017,scene 06 Mobile,ME_CPO_00028,MOBILE<lf>Technique: He's psychic,МОБИЛ<lf>Техника: Телепат,33,25,,
905,3020,scene 06 Scott,ME_CPO_00029,SCOTT PILGRIM<lf>New move unlocked!,СКОТТ ПИЛИГРИМ<lf>Открыт приём!,35,31,,
906,3023,scene 07 Alien,ME_CPO_00030,ALIEN<lf>Job: Defeat other species,ПРИШЕЛЕЦ<lf>Долг: Замочить всех,34,31,,
907,3026,scene 07 Raxzilla,ME_CPO_00031,RAXZILLA<lf>Hates his job,РАКЗИЛЛА<lf>Ненавидит свою работу,25,33,,
908,3029,scene 08,ME_CPO_00032,MIKE<lf>Rating: Weakling!,МАЙК<lf>Рейтинг: Хлюпик!,25,24,,
909,2426,ExtraGameModes_ChooseTeam,ME_EGM_00025,CHOOSE YOUR TEAM,ВЫБЕРИТЕ КОМАНДУ,16,16,,
910,3032,scene 09 Scott,ME_CPO_00033,SCOTT PILGRIM<lf>Status: Dating Ramona,СКОТТ ПИЛИГРИМ<lf>Статус: Мутит с Рамоной,38,41,,
911,3035,scene 09 Ramona,ME_CPO_00034,RAMONA FLOWERS<lf>Status: Relatively mysterious,РАМОНА ФЛАУЭРС<lf>Статус: Весьма загадочна,47,42,,
912,3038,scene 09 Donnie,ME_CPO_00035,DONNIE<lf>Kung fu: Awesome,ДОННИ<lf>Кунг-фу: Улёт,26,22,,
913,3041,scene 09 Sammo,ME_CPO_00036,SAMMO<lf>Kung fu: Amazing,САММО<lf>Кунг-фу: Улёт,25,22,,
914,2429,ExtraGameMode_Rematch,ME_EGM_00026,REMATCH,ПЕРЕИГРАТЬ,7,10,,
915,3044,scene 09 Jerry,ME_CPO_00037,"ZOMBIE JERRY<lf>Status: Undead<lf>Famous quote: ""mumble""","ЗОМБИ ДЖЕРРИ<lf>Статус: Нежить<lf>Цитата дня: ""мычание""",56,55,,
916,3047,scene 10 Robot,ME_CPO_00038,"ROBOT-01<lf>Technique: ""Robotjutsu""","РОБОТ-01<lf>Техника: ""Робо-джитцу""",35,34,,
917,2432,ExtraGameMode_MainMenu,ME_EGM_00027,MAIN MENU,ГЛАВНОЕ МЕНЮ,9,12,,
918,3050,scene 10 Robot chuck,ME_CPO_00039,ROBOT CHUCK<lf>Wants to be a robot too,РОБОТ ЧАК<lf>Мечтает быть роботом,38,33,,
919,3053,scene 11 Crash and the boys,ME_CPO_00040,CRASH AND THE BOYS<lf>Best time: 0.39 seconds,CRASH AND THE BOYS<lf>Лучшее время: 0.39 с,45,42,,
920,3056,scene 12 Ryan,ME_CPO_00041,RYAN<lf>Consumption effect: +50 HP,РАЙАН<lf>Употребил: +50 ОЗ,34,26,,
921,3059,scene 12 Wolverine,ME_CPO_00042,WOLVERINE<lf>Status: Needs to recover HP,РОСОМАХА<lf>Статус: Нуждается в ОЗ,40,34,,
922,3062,scene 12 Owl,ME_CPO_00043,OWL<lf>Altitude: 2 meters,СОВА<lf>Высота полёта: 2м,25,25,,
923,3065,scene 12 Nega Scott,ME_CPO_00044,NEGA SCOTT<lf>Powers: Antimatter,НЕГАСКОТТ<lf>Силы: Антиматерия,32,30,,
924,3068,scene 14 Alberta,ME_CPO_00045,ALBERTA<lf>Rating: 11/10,АЛЬБЕРТА<lf>Рейтинг: 11/10,24,26,,
925,3071,scene 14 Rex,ME_CPO_00046,REX<lf>Status: Absent,РЕКС<lf>Статус: Потерян,21,23,,
926,3074,scene 14 Brad,ME_CPO_00047,BRAD<lf>Status: Stunned,БРЭД<lf>Статус: Растерян,23,24,,
927,3077,scene 15 Buta,ME_CPO_00048,BUTA<lf>Technique: Ninja magic,БУТА<lf>Техника: Магия ниндзя,30,29,,
928,3080,scene 15 William,ME_CPO_00049,WILLIAM<lf>Status: Empty stomach,УИЛЬЯМ<lf>Статус: Голодный,32,26,,
929,3083,scene 16 Super fighting robot,ME_CPO_00050,SUPER FIGHTING ROBOT<lf>Prototype of the Kazinger K.,СУПЕР БОЕВОЙ РОБОТ<lf>Прототип Казингера Ка.,52,44,,
930,3086,scene 16 Bee-O,ME_CPO_00051,BEE-O<lf>Status: Emergency!,BEE-O<lf>Статус: ЧП!,27,20,,
931,3089,scene 18 Matthew,ME_CPO_00052,MATTHEW PATEL<lf>Technique: Agni fist,МЭТТЬЮ ПАТЕЛ<lf>Техника: Огненный кулак,37,39,,
932,3092,scene 18 Lucas,ME_CPO_00053,LUCAS LEE<lf>Technique: Showing off,ЛУКАС ЛИ<lf>Техника: Выпендрёж,35,30,,
933,3095,scene 18 Todd,ME_CPO_00054,TODD INGRAM<lf>Wanted by Vegan police,ТОДД ИНГРЭМ<lf>Разыскивается ВБР,37,32,,
934,3098,scene 18 Roxanne,ME_CPO_00055,ROXANNE RICHTER<lf>The 4th evil ex-boyfriend,РОКСАНА РИХТЕРlf>4-я злая бывшая,44,32,,
935,3101,scene 18 Kyle,ME_CPO_00056,KYLE K.<lf>(Handsome jerk),"КАЙЛ К.<lf>(Мачо, мудак)",26,24,,
936,3104,scene 18 Ken,ME_CPO_00057,KEN K.<lf>(Perfect asshat),КЕН К.<lf>(Элитный мудак),26,25,,
937,3107,scene 18 Mr chau,ME_CPO_00058,MR. CHAU<lf>Rating: Deadly!,МР. ЧАУ<lf>Рейтинг: Смерть!,27,27,,
938,1027,Menu_Leaderboards_Showprofile,ME_LED_00014,SHOW PROFILE,ПОКАЗАТЬ ПРОФИЛЬ,12,16,,
939,3112,Message_backtoMainMenu,ME_MSB_00001,GO BACK TO THE MAIN MENU? ANY UNSAVED PROGRESS WILL BE LOST.,ВЕРНУТЬСЯ В ГЛАВНОЕ МЕНЮ? ВЕСЬ НЕСОХРАНЁННЫЙ ПРОГРЕСС БУДЕТ ПОТЕРЯН.,60,68,,
940,3178,Message_Confrim,ME_MSB_00002,CONFIRM,ПОДТВЕРДИТЬ,7,11,,
941,3181,Message_Cancel,ME_MSB_00003,CANCEL,ОТМЕНИТЬ,6,8,,
942,3118,Message_returnToWorldMap,ME_MSB_00004,RETURN TO THE WORLD MAP? THE PROGRESS WILL BE AUTO SAVED.,ВЕРНУТЬСЯ К КАРТЕ МИРА? ПРОГРЕСС БУДЕТ СОХРАНЁН.,57,48,,
943,1747,Menu_PopUp_NeedConnecttoLive,ME_XBT_00012,This feature requires you to be connected to Xbox LIVE.,Для данного действия необходимо войти в Xbox LIVE.,55,50,,
944,3121,Message_NewFeatureUnlock,ME_MSB_00006,X UNLOCKED!,X ОТКРЫТ!,11,9,,
945,3151,Message_ClearData,ME_MSB_00007,This character data will be reset. Are you sure you want to continue?,Данные персонажа будут стёрты. Вы точно хотите этого?,69,53,,
946,3154,Message_LeaderBoardFailedXBox,ME_MSB_00008,You need to be signed into Xbox LIVE to access the leaderboard(s).,Для доступа к списку лидеров войдите в Xbox LIVE,66,48,,
947,3184,Message_ExitStage_AreYouSure,ME_MSB_00009,ARE YOU SURE?,ВЫ УВЕРЕНЫ?,13,11,,
948,3187,Message_Yes,ME_MSB_00010,YES,ДА,3,2,,
949,3190,Message_No,ME_MSB_00011,NO,НЕТ,2,3,,
950,3193,Message_FailSaveData,ME_MSB_00012,You are not the owner of this save data. You won’t be able to save your progress.,Это не ваши данные. Сохранение прогресса будет отключено.,81,57,,
951,3196,Message_SaveData,ME_MSB_00013,SAVING...,СОХРАНЕНИЕ...,9,13,,
952,3199,Message_ExitGame,ME_MSB_00014,Are you sure?  You will lose any unsaved progress.,Вы уверены? Вы потеряете весь несохраненный прогресс.,50,53,,
953,2435,ExtraGameModes_Leaderboards_Time,ME_EGM_00028,TIME,ВРЕМЯ,4,5,,
954,3169,Message_AccessLeaderBoard_Xbox,ME_MSB_00015,You must sign in to Xbox LIVE to do this operation.,Для данной операции вы должны войти в Xbox LIVE,51,47,,
955,1030,Menu_Leaderboards_Easy,ME_LED_00015,EASY,ЛЕГКО,4,5,,
956,1033,Menu_Leaderboards_Medium,ME_LED_00016,MEDIUM,СРЕДНЕ,6,6,,
957,1036,Menu_Leaderboards_Hard,ME_LED_00017,HARD,ТЯЖЕЛО,4,6,,
958,2438,ExtraGameModes_Draw,ME_EGM_00029,DRAW!,НИЧЬЯ!,5,6,,
959,2079,Menu_Titlescreen_PressStartButton,ME_TES_00002,PRESS START BUTTON,НАЖМИТЕ «СТАРТ»,18,15,,
960,1039,Menu_Leaderboards_Difficulty2,ME_LED_00019,DIFFICULTY,СЛОЖНОСТЬ,10,9,,
961,888,Menu_Titlescreen_012,ME_MAI_00015,PRESS START BUTTON,НАЖМИТЕ «СТАРТ»,18,15,,
962,3267,Flash_ByBryan,ME_AUT_00001,"Based on the Oni Press graphic novels by Bryan Lee O’Malley, developed by Closed On Mondays.","Основа — комиксы Брайана Ли О'Мэлли, издательства Oni Press. Старались — Closed On Mondays.",92,91,,
963,226,Menu_Howtoplay_Hold,ME_HOW_00119,Hold,Держи,4,5,,
964,879,Menu_Main_062,ME_MAI_00016,UNLOCK FULL GAME,ПОЛНАЯ ВЕРСИЯ,16,13,,
965,525,Shopkeeper_14,ME_SHP_00192,"Sorry, you can't take more snacks.","Неа, больше с собой ты не унесёшь.",34,34,,
966,3148,Message_AgeRating,ME_MSB_00016,Online service is disabled on your account for PlayStation™Network due to parental control restrictions.,На вашем аккаунте PlayStation™Network отключена сетевая служба из-за настроек родительского контроля.,104,101,,
967,3175,Message_AccessLeaderBoard_PS3,ME_MSB_00017,You must sign in to PlayStation™Network to do this operation,Для данной операции вы должны войти в PlayStation™Network,60,57,,
968,3172,Message_AccessLeaderBoard,ME_MSB_00018,You must sign in to do this operation,Необходимо войти в систему,37,26,,
969,3136,Message_NewFeatureUnlock_Chau,ME_MSB_00019,Mr.Chau UNLOCKED!,Мр. Чау ОТКРЫТ!,17,15,,
970,3145,Message_NewFeatureUnlock_NegaScott,ME_MSB_00020,NegaScott UNLOCKED!,Негаскотт ОТКРЫТ!,19,17,,
971,3139,Message_NewFeatureUnlock_ControllerXBox,ME_MSB_00021,Please reconnect your controller.,"Пожалуйста, переподключите свой геймпад.",33,40,,
972,549,Item_Effect_062,ME_SHP_00193,Defense,Защита,7,6,,
973,537,Item_Effect_032,ME_SHP_00194,Experience,Опыт,10,4,,
974,555,Item_Effect_072,ME_SHP_00195,Speed,Скорость,5,8,,
975,561,Item_Effect_082,ME_SHP_00196,Willpower,Решимость,9,9,,
976,567,Item_Effect_092,ME_SHP_00197,Strength,Мощь,8,4,,
977,3166,Message_LeaderBoardFailedPS3,ME_MSB_00022,You need to be signed into PlayStation™Network to access the score ranking.,Для данной операции вы должны войти в PlayStation™Network.,75,58,,
978,3124,Message_InvalideOwner_PS3,ME_MSB_00024,You are not the owner of this save data. Do you want to overwrite it and continue?,Это не ваши данные. Хотите переписать их и продолжить?,82,54,,
979,3127,Message_DataCorrupted_PS3,ME_MSB_00025,Your save data is corrupted. Do you want to overwrite it and continue?,Ваши данные повреждены. Вы хотите перезаписать их и продолжить?,70,63,,
980,3130,Message_DataCorrupted_XBox,ME_MSB_00026,Your save data is corrupted. Do you want to overwrite it and continue?,Ваши данные повреждены. Вы хотите перезаписать их и продолжить?,70,63,,
981,1311,AirRecovery12,ME_MOV_00030,any button while falling,жми кнопку при падении,24,22,,
982,1042,Menu_Leaderboards_Time,ME_LED_00020,TIME,ВРЕМЯ,4,5,,
983,1045,Menu_Leaderboards_Overall,ME_LED_00021,OVERALL,ВСЕГО,7,5,,
984,1048,Menu_Leaderboards_Friends,ME_LED_00022,FRIENDS,ДРУЗЬЯ,7,6,,
985,1051,Menu_Leaderboards_MyScore,ME_LED_00023,MY SCORE,МОЙ СЧЁТ,8,8,,
986,3142,Message_ControllerPS3,ME_MSB_00027,Please reconnect and reassign your wireless controller to port %d.,Снова подключите и привяжите ваш беспроводной геймпад к порту %d.,66,65,,
987,3115,Message_ExitGameXBox,ME_MSB_00028,Are you sure you want to exit the game?,Вы действительно хотите выйти из игры?,39,38,,
988,2047,DLCKnives_Achiev_01,ME_ACH_00046,It’s All In The Reflexes,Это всё рефлексы,24,16,,
989,2050,DLCKnives_Achiev_01_Des,ME_ACH_00047,Caught a flying object at least 25 times with Knives.,Поймать Найвз летящий предмет минимум 25 раз.,53,45,,
990,2053,DLCKnives_Achiev_01_How,ME_ACH_00048,Catch a flying object at least 25 times with Knives.,Поймать Найвз летящий предмет минимум 25 раз.,52,45,,
991,2056,DLCKnives_Achiev_02,ME_ACH_00049,Speed Run,Забег на время,9,14,,
992,2059,DLCKnives_Achiev_02_Des,ME_ACH_00050,Cleared the game in 90 minutes or less with Knives.,"Пройти режим истории, играя за Найвз, за 90 минут и менее.",51,58,,
993,2062,DHLKnives_Achiev_02_How,ME_ACH_00051,Clear the game in 90 minutes or less with Knives.,"Пройти режим истории, играя за Найвз, за 90 минут и менее.",49,58,,
994,2065,DHLKnives_Achiev_03,ME_ACH_00052,Ninja Somersault,Кульбит ниндзя,16,14,,
995,2068,DHLKnives_Achiev_03_Des,ME_ACH_00053,Performed at least 10 consecutive head stomps successfully with Knives.,"Играя за Найвз, втопчи друг за другом 10 врагов.",71,48,,
996,2071,DHLKnives_Achiev_03_How,ME_ACH_00054,Perform at least 10 consecutive head stomps successfully with Knives.,"Играя за Найвз, втопчи друг за другом 10 врагов.",69,48,,
997,3202,Message_User_Signed_Out,ME_MSB_00029,You have been returned to the main menu because you signed out from the PlayStation™Network.,"Вы возвращены в главное меню, поскольку вы вышли из своего аккаунта PlayStation™Network.",92,88,,
998,3205,Message_Ethernet_Link_Connection_Lost,ME_MSB_00030,You have been returned to the main menu because your Ethernet cable has been disconnected.,Вы возвращены в главное меню по причине отключения Ethernet кабеля.,90,67,,
999,3208,Message_No_Cable_Detected,ME_MSB_00031,The Ethernet cable is not connected. Please check your network cables and try again.,Ethernet кабель не подключен. Проверьте подключение и повторите вновь.,84,70,,
1000,3272,Boot_SavingCaution,ME_SAV_00001,GAME SAVES DATA AUTOMATICALLY AT CERTAIN POINTS. DO NOT TURN OFF THE POWER WHEN THIS ICON IS DISPLAYED.,"ИГРА ПЕРИОДИЧЕСКИ САМА СОХРАНЯЕТ ВАШ ПРОГРЕСС. НЕ ВЫКЛЮЧАЙТЕ ИГРУ, ЕСЛИ ВИДИТЕ ЭТУ ИКОНКУ.",103,90,,
1001,3280,Xlast_1Player,ME_XLT_00001,1 Player,1 игрок,8,7,,
1002,3283,Xlast_2Players,ME_XLT_00002,2 Players,2 игрока,9,8,,
1003,3286,Xlast_3Players,ME_XLT_00003,3 Players,3 игрока,9,8,,
1004,3289,Xlast_4Players,ME_XLT_00004,4 Players,4 игрока,9,8,,
1005,3292,Xlast_Genre,ME_XLT_00005,Beat ‘em up,Beat ‘em up,11,11,,
1006,3295,Xlast_KOCount,ME_XLT_00006,KO Count,По нокдаунам,8,12,,
1007,3298,Xlast_Money,ME_XLT_00007,Money,По монетам,5,10,,
1008,3301,Xlast_Score,ME_XLT_00008,Score,По счёту,,Выполнено:,,
1009,3304,Xlast_Inactive,ME_XLT_00010,Inactive,По активности,8,13,,
1010,3157,Message_LeaderBoardTimeoutXBox,ME_MSB_00032,Failed to load rankings.,Не удалось загрузить рейтинги.,24,30,,
1011,3163,Message_LeaderBoardTimeoutPS3,ME_MSB_00033,The connection to the PlayStation™Network has timed out.,Время подключения к  PlayStation™Network истекло.,56,49,,
1012,1592,Menu_Settings_LeftStickDash2,ME_SET_00016,LEFT STICK DASH,РЫВОК ЛЕВЫМ СТИКОМ,15,18,,
1013,3309,SplashScreen_Register_Trophies,ME_SPL_00001,Register your trophies earned in this trial and get up to 9 more,"Подтвердите свои трофеи, заработанные в пробном режиме, и получите до 9 призов.",64,79,,
1014,801,Shop_UI_LendMoney,ME_SHP_00198,LEND $5,ОДОЛЖИТЬ $5,7,11,,
1015,3312,SplashScreen_Defeat,ME_SPL_00002,Defeat the 6 remaining evil exes!,Победите 6-х оставшихся бывших!,33,31,,
1016,3315,SplashScreen_AccessNewMoves,ME_SPL_00003,Access new special moves and strikers,Откройте новые приёмы и друзей на подмогу.,37,42,,
1017,3318,SplashScreen_UnlockNewCharacter,ME_SPL_00004,"Unlock a new playable character, hidden game modes, and music tracks from Anamanaguchi","Разблокируйте новых персонажей, скрытые режимы игры, а так же треки группы Анаманагучи",86,86,,
1018,3321,SplashScreen_RegisterAchievements,ME_SPL_00005,Register your achievements earned in this trial and get up to 9 more.,"Подтвердите свои трофеи, заработанные в пробном режиме, и получите до 9 призов.",69,79,,
1019,3324,SplashScreen_GetKiss,ME_SPL_00006,UNLOCK FULL GAME and get a kiss from Ramona!,ПРИОБРЕТИТЕ ИГРУ и заслужите поцелуй Рамоны!,44,44,,
1020,3327,SplashScreen_UnlockFullGame,ME_SPL_00007,UNLOCK FULL GAME,ПОЛНАЯ ВЕРСИЯ,16,13,,
1021,3330,SplashScreen_ReturnToMenu,ME_SPL_00008,RETURN TO MENU,ВЕРНУТЬСЯ В МЕНЮ,14,16,,
1022,3160,Message_LeaderBoardTimeoutXBox2,ME_MSB_00034,The connection to the Xbox LIVE has timed out.,Время подключения к Xbox LIVE истекло.,46,38,,
1023,900,Menu_Main_08,ME_MAI_00017,READ ME,ПРОЧТИ,7,6,,
1024,3275,Boot_SavingCaution2,ME_SAV_00002,THIS GAME SAVES DATA AUTOMATICALLY TO THE HDD AT CERTAIN POINTS. DO NOT TURN OFF THE POWER WHEN THIS ICON {saveicon} IS DISPLAYED.,"ИГРА ПЕРИОДИЧЕСКИ САМА СОХРАНЯЕТ ВАШ ПРОГРЕСС. НЕ ВЫКЛЮЧАЙТЕ ИГРУ, ЕСЛИ ВИДИТЕ ЭТУ ИКОНКУ {saveicon}.",130,101,,
1025,1706,CharacterData_HP,ME_CHD_00009,HP,ОЗ,2,2,,
1026,1709,CharacterData_GP,ME_CHD_00010,GP,ОC,2,2,,
1027,3211,Message_StorageDevice,ME_MSB_00035,The storage device containing your gamer profile has been removed. Either reinsert your storage device or continue without saving.,"Хранилище данных, содержащее ваш игровой профиль, было извлечено. Подключите хранилище или играйте без возможности сохранения.",130,126,,
1028,3214,Message_Continue,ME_MSB_00036,Continue without saving,Продолжить без сохранения,23,25,,
1029,3217,Message_Retry,ME_MSB_00037,Retry,Повторить,5,9,,
1030,3220,Message_LoadSaveFileFail,ME_MSB_00038,Save data is corrupt. Please exit the game and delete this save data. Press the PS button to quit the application,Данные сохранения повреждены. Выйдите из приложения и удалите их. Нажмите PS для выхода из приложения.,113,102,,
1031,986,Menu_Soundtest_032,ME_SOU_00005,Play/Stop,Играть/стоп,9,11,,
1032,1875,Stage_Secret_Soundtest,ME_STG_00042,Joseph’s Bedroom,Комната Джозефа,16,15,,
1033,1054,Menu_Leaderboards_OnlineID,ME_LED_00024,ONLINE ID,СЕТЕВОЙ ID,9,10,,
1034,1392,Tech1_Kim1,ME_MOV_00031,Tap,Жми,3,3,,
1035,1395,Tech1_Kim2,ME_MOV_00032,repeatedly,повторно,10,8,,
1036,1398,Tech1_Ramona1,ME_MOV_00033,Hold,Держи,4,5,,
1037,1404,Tech1_Ramona2,ME_MOV_00034,2 seconds,2 секунды,9,9,,
1038,1407,SpawnObject,ME_MOV_00035,Spawn Object,Достать предмет,12,15,,
1039,1401,Tech1_Ramona12,ME_MOV_00036,Hold,Держи,4,5,,
1040,804,Shopkeeper_15,ME_SHP_00199,This item is sold out.,"Увы, но всё скупили.",22,20,,
1041,2420,ExtraGameModes_Result_ZombieKilled,ME_EGM_00030,ZOMBIE DEFEATED:,ПОБЕЖДЕНО ЗОМБИ:,16,16,,
1042,3223,Message_DLC is corrupted,ME_MSB_00039,One of your downloaded content packages appears to be damaged and cannot be used.,Загруженный контент повреждён и не может быть использован.,81,58,,
1043,3226,Message_DLC Unit is removed,ME_MSB_00040,The storage device containing a required content package was removed.,"Устройство, хранящее запрашиваемый контент, было извлечено.",69,59,,
1044,3229,Message_DLC_BattleRoyal_Comfirm_XBOX,ME_MSB_00041,Please wait for other players to join.,"Подождите, пока остальные игроки присоединятся.",38,47,,
1045,3232,Message_DLC_BattleRoyal_Comfirm_PS3,ME_MSB_00042,Please wait for other players to join.,"Подождите, пока остальные игроки присоединятся.",38,47,,
